id,scrape_id,last_scraped,source,name,host_id,host_name,host_since,host_location,host_response_time,host_response_rate,host_acceptance_rate,host_location,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,price,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count
989414,20241214212418,2024-12-15,city scrape,Modern villa and spectaculars views,5431599,Maria Del Mar,2013-03-12,"Balearic Islands, Spain",N/A,N/A,83%,f,2,2,"['email', 'phone']",t,t,"Mancor de la Vall, Balearic Islands, Spain",Mancor de la Vall,,39.75207,2.87012,Entire home,Entire home/apt,8,3,4,7,$200.00,t,0,0,0,71,2024-12-15,65,4,0,2013-08-29,2024-08-28,4.92,4.89,4.91,4.92,4.91,4.71,4.69,f,2
993333,20241214212418,2024-12-15,city scrape,Penthouse Vista Mar Cofradía,5456985,Fincas Roque,2013-03-14,"Alcúdia, Spain",within a day,89%,98%,t,3,41,"['email', 'phone']",t,t,,Alcúdia,,39.84386,3.13864,Entire rental unit,Entire home/apt,5,2,3,4,$195.00,t,20,49,76,320,2024-12-15,65,9,0,2013-07-14,2024-11-01,4.68,4.74,4.55,4.72,4.69,4.69,4.59,t,3
993553,20241214212418,2024-12-15,city scrape,Caseta des Padrí Biel,5456985,Fincas Roque,2013-03-14,"Alcúdia, Spain",within a day,89%,98%,t,3,41,"['email', 'phone']",t,t,"Lloseta, Balearic Islands, Spain",Lloseta,,39.72135,2.87218,Entire cottage,Entire home/apt,5,2.5,3,3,$198.00,t,1,13,36,216,2024-12-15,3,1,0,2022-07-15,2024-03-30,4.33,5,4.67,4.67,4.33,4,4.33,t,3
341274,20241214212418,2024-12-15,previous scrape,Canavall  Boutique Penthouse Suite #11,1731210,Canavall,2012-02-10,"Palma, Spain",within an hour,100%,100%,f,11,11,"['email', 'phone', 'work_email']",t,t,"Palma, Illes Balears, Spain",Palma de Mallorca,,39.57244,2.64966,Room in boutique hotel,Hotel room,2,,1,,,t,4,5,12,15,2024-12-15,80,1,1,2012-06-12,2024-11-28,4.78,4.91,4.94,4.76,4.83,4.95,4.81,t,11
343193,20241214212418,2024-12-15,city scrape,Outskirts Vacation Villa Sa Taulada,1741287,Simon,2012-02-12,"Palma de Mallorca, Spain",N/A,N/A,N/A,f,1,1,"['email', 'phone']",t,t,,Santa Margalida,,39.71234,3.14772,Entire cottage,Entire home/apt,6,3,3,6,$110.00,t,0,0,0,0,2024-12-15,33,0,0,2013-09-15,2020-08-31,4.94,4.97,4.91,4.97,4.97,4.88,4.77,f,1
351320,20241214212418,2024-12-15,previous scrape,Apartment 250 mts to the beach,1779584,Nicolas,2012-02-20,"Alcúdia, Spain",within an hour,100%,97%,f,1,3,"['email', 'phone']",t,t,,Alcúdia,,39.83797,3.11814,Entire rental unit,Entire home/apt,2,,1,,,t,0,0,0,0,2024-12-15,125,21,0,2012-07-10,2024-10-28,4.65,4.75,4.71,4.95,4.93,4.63,4.51,t,1
374120,20241214212418,2024-12-15,city scrape,Villa/Bungalow for your vacations - Tennis,1882333,Marc,2012-03-08,"Esporles (Mallorca), Spain",within an hour,100%,100%,t,3,3,"['email', 'phone']",t,t,"Esporles, Balearic Islands, Spain",Esporles,,39.65371,2.62482,Entire villa,Entire home/apt,4,1,2,2,$75.00,t,5,28,45,62,2024-12-15,176,38,1,2013-07-16,2024-11-20,4.84,4.77,4.89,4.88,4.92,4.83,4.6,f,3
396659,20241214212418,2024-12-15,city scrape,LLENAIRE MAR: Beachfront apartment with pool,1982030,Aina M.,2012-03-21,"Balearic Islands, Spain",within a day,100%,48%,t,1,1,"['email', 'phone']",t,t,,Pollença,,39.88862,3.07797,Entire rental unit,Entire home/apt,4,1,2,3,$100.00,t,0,0,0,195,2024-12-15,84,8,0,2012-04-08,2024-10-24,4.63,4.84,4.76,4.9,4.71,4.66,4.6,f,1
995932,20241214212418,2024-12-15,city scrape,"Can Toni, Free wifi, private pool",5427067,Toni,2013-03-12,"Campos, Spain",within a few hours,100%,100%,t,14,15,"['email', 'phone']",t,t,"Campos, Balearic Islands, Spain",Campos,,39.40761,3.06833,Entire villa,Entire home/apt,6,2,3,5,$152.00,t,30,60,90,283,2024-12-15,10,0,0,2015-04-22,2023-08-01,4.5,4.5,4.5,4.4,4.7,4.2,4.2,t,14
999380,20241214212418,2024-12-15,city scrape,"Sa Vinya, private pool, free wifi",5427067,Toni,2013-03-12,"Campos, Spain",within a few hours,100%,100%,t,14,15,"['email', 'phone']",t,t,"Campos, Balearic Islands, Spain",Campos,,39.41322,3.0657,Entire villa,Entire home/apt,8,2.5,4,6,$164.00,t,27,57,80,218,2024-12-15,4,0,0,2019-08-16,2022-11-14,4.75,4.75,5,4.5,4.5,5,5,t,14
999519,20241214212418,2024-12-15,city scrape,"Can Mates Nou, wifi gratis, private pool",5427067,Toni,2013-03-12,"Campos, Spain",within a few hours,100%,100%,t,14,15,"['email', 'phone']",t,t,"Campos, Balearic Islands, Spain",Campos,,39.41475,3.06406,Entire villa,Entire home/apt,8,2.5,4,6,$161.00,t,17,47,77,265,2024-12-15,6,2,0,2019-09-14,2024-05-01,4.83,5,4.83,4.5,5,4.67,4.67,t,14
1000614,20241214212418,2024-12-15,city scrape,Villa with sea view & private pool,5501467,Fredrik,2013-03-17,"Stockholm, Sweden",within an hour,100%,80%,f,1,1,"['email', 'phone']",t,t,,Campos,,39.36632,2.94607,Entire home,Entire home/apt,10,3,5,8,$228.00,t,0,0,0,178,2024-12-15,52,13,0,2014-07-20,2024-10-25,4.87,4.62,4.54,4.81,4.71,4.73,4.71,f,1
1005883,20241214212418,2024-12-15,city scrape,Village house 10 km from Palma away,4331313,Anne,2012-12-05,"Balearic Islands, Spain",a few days or more,0%,0%,f,2,2,"['email', 'phone']",t,f,"Sa Cabaneta, Balearic Islands, Spain",Marratxí,,39.61986,2.75167,Private room in townhouse,Private room,1,1,1,1,$45.00,t,27,57,87,362,2024-12-15,0,0,0,,,,,,,,,,f,1
1008571,20241214212418,2024-12-15,city scrape,Poppy’s Beach House/48 steps from the sea.,5547036,Maria Carmen,2013-03-20,"Balearic Islands, Spain",within an hour,100%,100%,t,2,3,"['email', 'phone']",t,t,"Colònia de Sant Jordi, Balearic Islands, Spain",Ses Salines,,39.31334,2.99532,Entire home,Entire home/apt,6,2,3,4,$125.00,t,21,46,75,270,2024-12-15,116,34,1,2013-11-06,2024-11-22,4.95,4.94,4.97,5,4.97,4.91,4.85,t,2
1009951,20241214212418,2024-12-15,city scrape,Luxury 4 bed Villa Bendinat pool,5556465,Cameron,2013-03-21,"Bangkok, Thailand",N/A,N/A,100%,f,1,1,['phone'],t,t,"Calvia, Balearic Islands, Spain",Calvià,,39.54926,2.58518,Entire villa,Entire home/apt,8,4,4,5,$995.00,t,1,2,3,184,2024-12-15,1,1,0,2024-08-17,2024-08-17,5,5,5,5,5,5,5,f,1
1010493,20241214212418,2024-12-15,city scrape,Country house with pool & nice views for up to 8,5558099,Anna&Marga,2013-03-21,"Alcúdia, Spain",within a few hours,100%,100%,f,74,88,"['email', 'phone']",t,t,,Petra,,39.59584,3.12531,Entire home,Entire home/apt,8,5,4,5,$280.00,t,23,53,83,314,2024-12-15,15,3,0,2016-07-03,2024-09-29,4.67,4.67,4.67,4.53,4.57,4.27,4.67,t,69
1015659,20241214212418,2024-12-15,city scrape,Quite and brightly single room.,4511174,Xisca,2012-12-28,"Sa Pobla, Spain",within a few hours,100%,93%,f,4,4,"['email', 'phone']",t,t,"Sa Pobla, Balearic Islands, Spain",Sa Pobla,,39.77151,3.02072,Private room in home,Private room,1,1.5,1,1,$21.00,t,0,24,51,137,2024-12-15,145,8,0,2013-08-10,2024-10-09,4.56,4.74,4.73,4.77,4.82,4.48,4.7,f,4
1015774,20241214212418,2024-12-15,city scrape,Nice brightly suite with own closet,4511174,Xisca,2012-12-28,"Sa Pobla, Spain",within a few hours,100%,93%,f,4,4,"['email', 'phone']",t,t,"Sa Pobla, Balearic Islands, Spain",Sa Pobla,,39.772,3.02079,Private room in home,Private room,2,1,1,1,$60.00,t,0,0,0,0,2024-12-15,50,0,0,2013-06-06,2022-08-27,4.6,4.67,4.74,4.86,4.82,4.2,4.59,f,4
1015869,20241214212418,2024-12-15,city scrape,"Minimalist, wide and quite house.",4511174,Xisca,2012-12-28,"Sa Pobla, Spain",within a few hours,100%,93%,f,4,4,"['email', 'phone']",t,t,"Sa Pobla, Illes Balears, Spain",Sa Pobla,,39.77123,3.02082,Entire home,Entire home/apt,5,2.5,3,3,$99.00,t,0,0,0,218,2024-12-15,68,9,0,2013-07-25,2024-10-28,4.74,4.91,4.52,4.97,4.96,4.25,4.63,f,4
767234,20241214212418,2024-12-15,city scrape,Country villa with pool and garden,4046511,Happy Mallorca,2012-11-03,"Can Picafort, Spain",within an hour,100%,99%,f,9,10,"['email', 'phone']",t,t,"Santa Margalida, Balearic Islands, Spain",Santa Margalida,,39.7439,3.13237,Entire cottage,Entire home/apt,10,3,5,9,$151.00,t,7,20,23,165,2024-12-15,55,0,0,2014-05-05,2023-11-20,4.84,4.85,4.95,4.75,4.91,4.73,4.76,f,9
770549,20241214212418,2024-12-15,city scrape,Authentic country manor house,4053908,Juan,2012-11-04,"Palma, Spain",a few days or more,29%,50%,f,1,2,"['email', 'phone']",t,t,"Baleares, Balearic Islands, Spain",Bunyola,,39.72462,2.68327,Entire cottage,Entire home/apt,16,8,8,2,"$1,000.00",t,27,57,87,242,2024-12-15,4,0,0,2016-07-22,2022-10-30,5,5,4.75,5,5,5,5,f,1
781232,20241214212418,2024-12-15,city scrape,Apartamento con magnificas vistas al mar (Cladera),2954364,Josep,2012-07-16,"Alcúdia, Spain",within an hour,100%,100%,t,9,18,"['email', 'phone']",t,t,,Alcúdia,,39.81886,3.1155,Entire rental unit,Entire home/apt,6,2,3,4,$125.00,t,5,30,30,177,2024-12-15,115,21,0,2014-05-05,2024-11-02,4.93,4.94,4.9,4.97,5,4.95,4.81,t,9
790649,20241214212418,2024-12-15,city scrape,Beautiful big flat with huge roof terrace,4165821,Steffi,2012-11-16,"Oldenburg, Germany",within a day,100%,0%,f,1,3,"['email', 'phone']",t,t,"Palma de Mallorca, Illes Balears, Spain",Palma de Mallorca,,39.61811,2.65452,Entire rental unit,Entire home/apt,8,2,4,4,$91.00,t,0,0,0,228,2024-12-15,57,0,0,2017-06-10,2019-09-29,4.67,4.75,4.75,4.96,4.96,4.57,4.64,f,1
802741,20241214212418,2024-12-15,city scrape,2 Bedroom villa at Ona Aucanada in Puerto Alcudia,117481039,William,2017-02-21,"Liedekerke, Belgium",N/A,N/A,N/A,f,1,1,"['email', 'phone']",t,t,,Alcúdia,,39.83704,3.15199,Entire chalet,Entire home/apt,6,1.5,2,4,$230.00,t,0,0,0,121,2024-12-15,5,0,0,2018-08-24,2023-08-26,5,4.8,4.6,5,5,5,4.8,t,1
808359,20241214212418,2024-12-15,city scrape,Villa Sol de Mallorca,4253098,Catalina,2012-11-26,"Palma de Mallorca, Spain",within a few hours,100%,100%,f,1,2,"['email', 'phone']",t,t,"Calvià, Balearic Islands, Spain",Calvià,,39.47805,2.52264,Entire villa,Entire home/apt,8,2,4,8,$319.00,t,12,12,12,150,2024-12-15,129,6,0,2013-09-14,2024-10-23,4.91,4.93,4.94,4.92,4.9,4.77,4.83,t,1
843097,20241214212418,2024-12-15,city scrape,Cala Sant Vicenc holiday villa. Can Botana Villas,4401994,Fernando,2012-12-14,"Cala Sant Vicenç, Spain",within an hour,100%,100%,,4,4,"['email', 'phone']",t,t,,Pollença,,39.91792,3.05715,Entire home,Entire home/apt,7,2.5,3,7,$143.00,t,0,1,1,119,2024-12-15,56,16,0,2013-09-15,2024-10-18,4.88,4.95,4.75,4.89,5,4.84,4.79,f,1
850816,20241214212418,2024-12-15,city scrape,Finca with pool and tennis court,4443018,Tommy,2012-12-19,"Sóller, Spain",within an hour,100%,78%,t,2,2,"['email', 'phone']",t,t,,Sóller,,39.77161,2.72861,Entire villa,Entire home/apt,10,4,5,8,$750.00,t,16,46,76,234,2024-12-15,65,9,0,2013-05-17,2024-10-19,4.84,4.82,4.68,4.89,4.89,4.95,4.66,f,2
416622,20241214212418,2024-12-15,city scrape,Canavall Boutique Accommodation Suite Apartment#9,1731210,Canavall,2012-02-10,"Palma, Spain",within an hour,100%,100%,f,11,11,"['email', 'phone', 'work_email']",t,t,"Palma de Mallorca, Balearic Islands, Spain",Palma de Mallorca,,39.57244,2.64966,Room in boutique hotel,Hotel room,2,1,2,2,$124.00,t,1,4,16,20,2024-12-15,123,2,0,2012-09-05,2024-07-02,4.72,4.77,4.8,4.8,4.86,4.92,4.68,f,11
417879,20241214212418,2024-12-15,city scrape,Haus am Meer,2077579,Miquel,2012-04-05,Spain,N/A,N/A,80%,f,1,1,"['email', 'phone']",t,t,,Santa Margalida,,39.75961,3.16698,Entire rental unit,Entire home/apt,6,2.5,3,5,$129.00,t,15,45,75,272,2024-12-15,69,3,0,2012-07-16,2024-06-22,4.8,4.91,4.81,4.97,4.97,4.63,4.78,f,1
423427,20241214212418,2024-12-15,city scrape,Bohemian & Stylish Mallorquin Flat,2105638,Kristin,2012-04-10,"Palma, Spain",within an hour,100%,72%,f,4,5,"['email', 'phone', 'work_email']",t,t,"Palma, Islas Baleares, Spain",Palma de Mallorca,,39.57222,2.63849,Entire rental unit,Entire home/apt,3,1,2,2,$52.00,t,2,15,45,290,2024-12-15,116,3,0,2012-05-21,2024-08-03,4.47,4.63,4.55,4.85,4.81,4.71,4.52,f,4
429794,20241214212418,2024-12-15,city scrape,Villa Privada Cala d'Or 10 min andando de Playa!,1857132,Julie,2012-03-04,"Palma de Mallorca, Spain",within an hour,100%,100%,f,1,1,"['email', 'phone']",t,t,"Cala d'Or, Islas Baleares, Spain",Santanyí,,39.37787,3.2334,Entire chalet,Entire home/apt,10,5,5,7,$700.00,t,29,59,88,238,2024-12-15,22,8,0,2014-09-30,2024-07-20,4.55,4.55,4.41,4.91,4.64,4.82,4.27,f,1
430192,20241214212418,2024-12-15,city scrape,"In Front of the Sea, Portocolom.",2138439,Juan Antonio Y Elena,2012-04-14,"Palma de Mallorca, Spain",within a day,100%,97%,t,1,2,"['email', 'phone']",t,t,"Portocolom, Mallorca, Spain",Felanitx,,39.4263,3.26493,Entire home,Entire home/apt,4,1.5,3,4,$99.00,t,0,0,5,217,2024-12-15,180,16,0,2012-05-27,2024-10-18,4.9,4.9,4.87,4.98,4.99,4.92,4.77,f,1
440338,20241214212418,2024-12-15,city scrape,Mini Son Aloui Mallorca,2098487,Sandrine,2012-04-09,"Balearic Islands, Spain",within a few hours,100%,97%,t,4,4,"['email', 'phone']",t,t,,Llubí,,39.70417,3.05733,Entire guesthouse,Entire home/apt,3,1,0,4,$70.00,t,24,54,84,359,2024-12-15,100,18,1,2019-06-09,2024-11-16,4.8,4.68,4.59,4.93,4.93,4.79,4.51,f,4
441723,20241214212418,2024-12-15,city scrape,House in the mountains of Mallorca,2195138,Klaus,2012-04-22,"Brienz, Switzerland",within a few hours,100%,94%,t,1,1,"['email', 'phone']",t,t,"Esporles, Balearic Islands, Spain",Esporles,,39.67236,2.57588,Entire townhouse,Entire home/apt,3,1,1,1,$86.00,t,9,39,69,280,2024-12-15,204,23,0,2013-04-05,2024-10-31,4.71,4.8,4.76,4.84,4.77,4.79,4.67,f,1
853627,20241214212418,2024-12-15,city scrape,Villa Magda above Cala de Deia,4457538,Oona,2012-12-21,"Deià, Spain",within a few hours,100%,90%,t,1,1,"['email', 'phone']",t,t,"Deià, Mallorca, PM, Spain",Deyá,,39.75976,2.64318,Entire cottage,Entire home/apt,4,1.5,3,3,$155.00,t,0,12,22,125,2024-12-15,83,7,0,2013-04-28,2024-11-10,4.92,4.92,4.82,4.8,4.94,4.99,4.82,f,1
861054,20241214212418,2024-12-15,city scrape,Comfortable room & patio,4511174,Xisca,2012-12-28,"Sa Pobla, Spain",within a few hours,100%,93%,f,4,4,"['email', 'phone']",t,t,"Sa Pobla, Balearic Islands, Spain",Sa Pobla,,39.77294,3.02242,Private room in home,Private room,2,1.5,1,1,$27.00,t,0,24,54,149,2024-12-15,148,7,0,2013-01-14,2024-10-08,4.69,4.82,4.82,4.86,4.9,4.37,4.75,f,4
864387,20241214212418,2024-12-15,city scrape,Chalet bonaire vistas mar/montaña,2954364,Josep,2012-07-16,"Alcúdia, Spain",within an hour,100%,100%,t,9,18,"['email', 'phone']",t,t,,Alcúdia,,39.86405,3.15693,Entire chalet,Entire home/apt,6,2,3,5,$420.00,t,13,43,73,348,2024-12-15,1,0,0,2015-05-29,2015-05-29,5,5,4,5,5,5,5,f,9
899914,20241214212418,2024-12-15,city scrape,Casa familiar con terraza privada y patio interior,2848610,Sara,2012-07-06,"Palma de Mallorca, Spain",within an hour,100%,96%,f,1,1,"['email', 'phone', 'work_email']",t,t,"Palma de Mallorca, Balearic Islands, Spain",Palma de Mallorca,,39.5736,2.64679,Entire home,Entire home/apt,4,2,3,4,$200.00,t,4,20,39,220,2024-12-15,205,17,2,2013-05-20,2024-12-08,4.79,4.88,4.72,4.93,4.95,4.93,4.71,f,1
906734,20241214212418,2024-12-15,city scrape,CAMPER IN MALLORCA,4854196,Jesus,2013-01-26,"Palma de Mallorca, Spain",within a few hours,94%,98%,f,12,18,"['email', 'phone']",t,t,"Palma de Mallorca, Spain",Palma de Mallorca,,39.57012,2.65751,Camper/RV,Entire home/apt,4,,2,2,$59.00,t,30,60,90,365,2024-12-15,260,29,2,2013-09-16,2024-12-01,4.46,4.45,3.72,4.74,4.61,4.75,4.4,t,12
909420,20241214212418,2024-12-15,city scrape,Villa Bonnix with private swimming pool & hot tub.,4876698,Salvador,2013-01-28,"Port de Pollença, Spain",within a day,100%,98%,t,4,4,"['email', 'phone']",t,t,"Alcúdia, Illes Balears, Spain",Alcúdia,,39.84084,3.06957,Entire villa,Entire home/apt,8,3.5,4,6,$295.00,t,14,18,35,240,2024-12-15,22,7,1,2015-08-01,2024-12-09,5,4.95,4.95,4.95,4.95,4.91,4.91,f,4
911428,20241214212418,2024-12-15,city scrape,Villa Es Coster de na Llusia with private pool.,4876698,Salvador,2013-01-28,"Port de Pollença, Spain",within a day,100%,98%,t,4,4,"['email', 'phone']",t,t,"Alcúdia, Illes Balears, Spain",Alcúdia,,39.84249,3.07193,Entire villa,Entire home/apt,8,3.5,4,6,$295.00,t,16,20,27,216,2024-12-15,17,6,0,2017-04-06,2024-11-12,5,4.94,4.94,4.94,5,5,5,f,4
915609,20241214212418,2024-12-15,city scrape,Beautiful finca with pool for nature lovers.,4915214,Ana,2013-01-31,"Arta, Spain",within an hour,100%,100%,f,1,6,['phone'],t,t,,Artà,,39.68188,3.37607,Entire home,Entire home/apt,7,3,4,6,$100.00,t,0,29,59,302,2024-12-15,24,2,0,2013-09-15,2024-10-31,4.67,4.46,4.75,4.79,4.92,4.75,4.58,f,1
918200,20241214212418,2024-12-15,city scrape,Duplex in Port de Soller with seaview terraces,2152325,Annette,2012-04-16,Spain,within an hour,100%,100%,t,2,3,"['email', 'phone']",t,t,"Port de Sóller, Illes Balears, Spain",Sóller,,39.80111,2.69856,Entire rental unit,Entire home/apt,4,2,2,1,$167.00,t,0,0,14,187,2024-12-15,21,11,1,2013-07-05,2024-11-17,4.9,4.9,4.9,4.76,4.86,4.86,4.81,t,2
1020820,20241214212418,2024-12-15,city scrape,"Private grounds, large pool & garden, bikes, PS5VR",2688526,Craig,2012-06-20,"St Andrews, United Kingdom",N/A,N/A,100%,f,1,2,"['email', 'phone']",t,f,"Pollença, Balearic Islands, Spain",Pollença,,39.88711,3.04697,Entire villa,Entire home/apt,8,4.5,4,7,$785.00,t,30,53,83,145,2024-12-15,5,2,0,2020-07-18,2024-08-31,5,5,5,5,5,4.8,4.8,t,1
1021402,20241214212418,2024-12-15,city scrape,Apartment next the sea and hills,5622013,Magda,2013-03-25,,within a few hours,100%,100%,t,1,4,"['email', 'phone']",t,t,,Banyalbufar,,39.69874,2.55674,Entire rental unit,Entire home/apt,4,1,2,4,$175.00,t,22,52,82,347,2024-12-15,145,17,0,2013-04-25,2024-11-03,4.69,4.68,4.55,4.83,4.76,4.6,4.46,f,1
1025165,20241214212418,2024-12-15,city scrape,"Villa Rural Son Penya, Child frien.",5644624,Heber Y Bibi,2013-03-27,"Inca, Spain",within an hour,100%,100%,t,1,1,"['email', 'phone']",t,t,,Inca,,39.70383,2.95978,Entire home,Entire home/apt,6,1,2,4,$142.00,t,19,49,79,309,2024-12-15,123,19,0,2013-09-28,2024-11-06,4.98,4.94,4.98,4.98,4.91,4.82,4.8,t,1
1026087,20241214212418,2024-12-15,city scrape,Apartamento doble plus cala marsal,5649349,Antonio,2013-03-27,"Balearic Islands, Spain",within an hour,100%,94%,t,10,15,"['email', 'phone']",t,t,,Felanitx,,39.40731,3.25863,Entire serviced apartment,Entire home/apt,2,1,0,2,$70.00,t,0,11,41,316,2024-12-15,96,17,0,2018-04-22,2024-10-22,4.6,4.69,4.3,4.79,4.7,4.91,4.69,f,10
1031351,20241214212418,2024-12-15,city scrape,Dear Customers Merry Xmass to All summer season nx,5282757,Jesús Alberto,2013-03-01,"Alcúdia, Spain",within an hour,100%,100%,t,2,6,"['email', 'phone']",t,t,"Alcúdia, Balearic Islands, Spain",Alcúdia,,39.81628,3.11052,Entire home,Entire home/apt,7,2.5,3,6,$219.00,t,30,60,90,333,2024-12-15,73,5,0,2013-07-01,2024-09-25,4.75,4.82,4.85,4.78,4.86,4.55,4.64,f,2
1038006,20241214212418,2024-12-15,city scrape,CASA CAMPO CERCA DES TRENC,5714304,Margarita,2013-04-01,"Campos, Spain",within a few hours,100%,93%,t,1,1,"['email', 'phone']",t,t,"Ses Salines, Balearic Islands, Spain",Campos,,39.411,3.0341,Entire chalet,Entire home/apt,4,1.5,2,3,$195.00,t,29,59,89,364,2024-12-15,84,10,0,2013-07-02,2024-10-04,4.79,4.87,4.79,4.92,4.98,4.7,4.73,f,1
1040457,20241214212418,2024-12-15,city scrape,"PRECIOSO APARTAMENTO ,PL. BAJA CON JARDIN PRIVADO",5728777,Margarita,2013-04-02,"Balearic Islands, Spain",within an hour,100%,100%,t,2,3,"['email', 'phone']",t,t,"Pollença, Balearic Islands, Spain",Pollença,,39.89435,3.07344,Entire condo,Entire home/apt,6,2,3,5,$105.00,t,1,1,15,134,2024-12-15,60,10,0,2013-09-11,2024-10-29,4.77,4.88,4.92,4.98,4.95,4.77,4.86,f,2
1043976,20241214212418,2024-12-15,city scrape,"fishermen cottag, ses Titis, s'Estalella (>32d)",5372413,Estalella S.L.,2013-03-08,"S'Estanyol de Migjorn, Spain",within a day,67%,33%,f,14,15,"['email', 'phone']",t,t,"S'Estanyol de Migjorn, Balearic Islands, Spain",Llucmajor,,39.35548782,2.914268017,Private room in home,Private room,2,1,1,1,$80.00,t,28,58,88,363,2024-12-15,8,1,0,2015-05-24,2024-10-17,5,5,5,4.88,4.75,4.75,4.88,f,11
1043986,20241214212418,2024-12-15,city scrape,"fishermen cottage, Garriguer, s´Estalella (>32d)",5372413,Estalella S.L.,2013-03-08,"S'Estanyol de Migjorn, Spain",within a day,67%,33%,f,14,15,"['email', 'phone']",t,t,"S'Estanyol de Migjorn, Balearic Islands, Spain",Llucmajor,,39.35584259,2.914613008,Private room in home,Private room,3,1,1,2,$100.00,t,28,58,88,363,2024-12-15,12,0,0,2014-04-23,2017-05-27,4.82,4.83,4.25,4.75,4.83,4.91,4.17,f,11
1046018,20241214212418,2024-12-15,city scrape,Large rural retreat w/pool & garden,5758440,Ana,2013-04-03,,a few days or more,20%,18%,f,1,2,"['email', 'phone']",t,t,"Algaida, Balearic Islands, Spain",Algaida,,39.55638,2.84871,Entire villa,Entire home/apt,10,5.5,4,5,$650.00,t,29,56,86,325,2024-12-15,59,5,0,2015-06-27,2024-08-25,4.95,4.93,4.93,4.93,4.93,4.75,4.83,f,1
441953,20241214212418,2024-12-15,city scrape,NEAR DOWNTOWN  IN MAYKA´S FLAT,1230477,Mayka,2011-09-30,,within an hour,100%,86%,,6,26,"['email', 'phone']",t,t,"Palma de Mallorca, Balearic Islands, Spain",Palma de Mallorca,,39.5755,2.63928,Entire rental unit,Entire home/apt,8,2,3,6,$140.00,t,10,40,70,245,2024-12-15,205,8,0,2012-08-12,2024-10-26,4.55,4.64,4.7,4.76,4.8,4.69,4.44,f,1
444577,20241214212418,2024-12-15,city scrape,Petit S'araix,2202506,Sebastià,2012-04-23,"Balearic Islands, Spain",within a day,100%,86%,f,2,3,"['email', 'phone']",t,t,,Santa Margalida,,39.72998,3.1172,Entire cottage,Entire home/apt,8,3,4,10,$192.00,t,25,55,85,281,2024-12-15,14,3,0,2013-05-15,2024-10-29,4.86,4.79,4.93,4.79,5,4.57,5,f,2
446863,20241214212418,2024-12-15,city scrape,Sineu piscina Lloret 3 habitaciones wifi parking,2219169,Tomeu,2012-04-25,"Palma, Spain",N/A,N/A,100%,f,1,4,"['email', 'phone', 'work_email']",t,t,"Lloret de Vistalegre, Balearic Islands, Spain",Lloret de Vistalegre,,39.61042,2.97425,Entire home,Entire home/apt,4,2,2,3,$140.00,t,9,9,9,69,2024-12-15,50,4,0,2014-08-09,2024-08-31,4.6,4.58,4.3,4.9,4.82,4.72,4.58,f,1
451602,20241214212418,2024-12-15,city scrape,Secluded Private Home with Pool,1929826,Peter & Charlotte,2012-03-15,"Palma, Spain",within a few hours,100%,90%,t,1,1,"['email', 'phone']",t,t,"Ariany, Balearic Islands, Spain",Ariany,,39.6538,3.13713,Entire home,Entire home/apt,6,2,3,5,$200.00,t,0,0,0,171,2024-12-15,102,10,0,2012-08-09,2024-10-05,4.86,4.87,4.62,4.87,4.97,4.77,4.75,f,1
454632,20241214212418,2024-12-15,city scrape,Villa Marilén,2258557,Marilen,2012-04-30,"Balearic Islands, Spain",N/A,N/A,100%,f,1,1,"['email', 'phone']",t,f,,Santa Margalida,,39.74306,3.13038,Entire cottage,Entire home/apt,4,2,3,3,$255.00,t,0,29,59,300,2024-12-15,34,3,0,2012-06-23,2024-10-04,4.69,4.7,4.61,4.88,4.91,4.58,4.58,t,1
467037,20241214212418,2024-12-15,city scrape,CASA ECOLOGICA - ETV 951,1509460,Margarita,2011-12-16,"Santa Margalida, Spain",within a day,83%,63%,f,2,3,"['email', 'phone', 'work_email']",t,t,"Santa Margalida, Balearic Islands, Spain",Santa Margalida,,39.71283,3.10262,Entire cottage,Entire home/apt,6,2,3,5,$147.00,t,16,16,16,16,2024-12-15,58,4,0,2013-04-23,2024-08-29,4.81,4.74,4.74,4.88,4.82,4.7,4.66,f,2
918405,20241214212418,2024-12-15,city scrape,Wonderful flat with sea view,4645996,Svitlana,2013-01-09,"Balearic Islands, Spain",within a few hours,100%,100%,f,95,105,"['email', 'phone', 'work_email']",t,t,"Portocolom, Balearic Islands, Spain",Felanitx,,39.41052,3.25566,Entire condo,Entire home/apt,4,2,2,2,$140.00,t,30,60,90,365,2024-12-15,0,0,0,,,,,,,,,,t,94
